"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2022-08-30,"Youtubers VS Social Experiment in Minecraft","Boosfer","Gaming",2022-08-27 14:00:05,289470,21244,0,733,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","3"
2022-08-30,"We’re Losing Our Baby…","JUSTKASS","Entertainment",2022-08-28 14:33:00,1180173,39456,0,8101,FALSE,FALSE,FALSE,14,"8am to 3pm","Sunday","2"
2022-08-30,"I Completely Broke Minecraft Hardcore With Dogs (E6)","Kolanii","Gaming",2022-08-25 16:09:06,438479,29801,0,1099,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","5"
2022-08-31,"I Tried to Survive Medieval Minecraft Hardcore","Forge Labs","Gaming",2022-08-30 14:30:08,472598,33205,0,2240,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","1"
2022-08-31,"Hermitcraft 9: Episode 18 - THE CONTENT GENERATOR","Grian","Gaming",2022-08-29 20:45:01,1282700,94182,0,5839,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2022-08-31,"Watching ONLY the FIRST and LAST Episode of *NEW GIRL*","Dylan Is In Trouble","Entertainment",2022-08-30 16:00:30,280099,26347,0,2589,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","1"
2022-08-31,"An Honest Review of The KSI Boxing Event....","MiniminterClips","Gaming",2022-08-30 14:00:03,781224,38437,0,892,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","1"
2022-08-31,"TWICE Talk that Talk Performance Video","TWICE","Music",2022-08-30 15:00:01,1504778,187156,0,4374,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","1"
2022-08-31,"Arctic Monkeys - There’d Better Be A Mirrorball (Official Video)","Official Arctic Monkeys","Music",2022-08-29 23:01:00,2306097,213582,0,13710,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","1"
2022-08-31,"Our Terrifying Night at Shadow Man Manor","Sam and Colby","Entertainment",2022-08-28 18:11:05,2350722,167433,0,43597,FALSE,FALSE,FALSE,18,"3pm to 12am","Sunday","3"
2022-08-31,"A WEEK IN MY LIFE!! (SO MUCH TEAAAA)","Elsy Guevara","Entertainment",2022-08-30 01:09:12,131003,8028,0,783,FALSE,FALSE,FALSE,1,"12am to 8am","Tuesday","1"
2022-08-31,"NHL 23 Official Gameplay Trailer","EA SPORTS NHL","Gaming",2022-08-30 15:00:10,165127,5162,0,896,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","1"
2022-08-31,"Serena Williams vs. Danka Kovinic Highlights | 2022 US Open Round 1","US Open Tennis Championships","Sports",2022-08-30 02:15:00,486109,5189,0,616,FALSE,FALSE,FALSE,2,"12am to 8am","Tuesday","1"
2022-08-31,"Kevin Kisner and Riggs Try To Repeat As Barstool Classic Champions presented by Truly","Fore Play Golf","Sports",2022-08-30 00:00:11,212351,2490,0,607,FALSE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2022-08-31,"Handmade Hammies","GingerPale","Comedy",2022-08-30 16:30:10,226256,28160,0,1070,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","1"
2022-08-31,"I’m Done Stressing Over My Weight Gain","MissRemiAshten","Howto and Style",2022-08-30 15:00:35,142650,6589,0,201,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","1"
2022-08-31,"HA-ASH, Kenia OS - Mi Salida Contigo (Video Oficial)","HaAshVEVO","Music",2022-08-30 00:00:09,1251411,193240,0,22058,FALSE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2022-08-31,"Meghan Markle unleashes on Royal Family in new interview | Royals News | Today Show Australia","TODAY","News and Politics",2022-08-30 00:49:47,316682,5823,0,0,TRUE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2022-08-31,"Wild Hunt vs Friga Fam | 5v5 GAME OF THE YEAR!","Slim","Sports",2022-08-29 22:00:17,132668,7222,0,1214,FALSE,FALSE,FALSE,22,"3pm to 12am","Monday","1"
2022-08-31,"I Caused a Mass Extinction with 4 Tighnaris | Genshin Impact","itspaikon","Gaming",2022-08-30 01:16:20,308168,16699,0,587,FALSE,FALSE,FALSE,1,"12am to 8am","Tuesday","1"
2022-08-31,"THE BANKS FAMILY WEDDING","The BANKS Family","Entertainment",2022-08-29 21:35:27,140576,10615,0,1242,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2022-08-31,"Walter White in Mario Kart Wii","Chiptuner","Gaming",2022-08-29 18:54:58,597518,74867,0,1537,FALSE,FALSE,FALSE,18,"3pm to 12am","Monday","2"
2022-08-31,"Xenoblade Chronicles 3 : Never Ending Game","videogamedunkey","Gaming",2022-08-29 19:30:05,1533294,105154,0,8255,FALSE,FALSE,FALSE,19,"3pm to 12am","Monday","2"
2022-08-31,"How NOT 2 Adopt A Dog","scribblejuice","Film and Animation",2022-08-29 20:25:17,254379,35379,0,2891,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2022-08-31,"Haiden Deegan's First Pro National! | The Deegans","The Deegans","Entertainment",2022-08-30 00:41:37,260743,13678,0,1749,FALSE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2022-08-31,"Meet My Baby :) Catch-up Q&A! (labour, delivery & postpartum)","Jess Conte","Entertainment",2022-08-30 12:07:35,246136,16677,0,456,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2022-08-31,"[MV] 마마무+ - Better (Feat. BIG Naughty)","MAMAMOO","Music",2022-08-30 09:00:12,492975,79712,0,6681,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2022-08-31,"I Got Knocked Out","FaZe Temperrr","People and Blogs",2022-08-29 21:01:41,557530,26569,0,1765,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2022-08-31,"Adding MULTIPLAYER to my Backrooms Game!","Fancy","Entertainment",2022-08-29 18:00:11,564105,36129,0,4208,FALSE,FALSE,FALSE,18,"3pm to 12am","Monday","2"
2022-08-31,"Hulk sat on Antman.","Doobus Goobus","Film and Animation",2022-08-29 19:00:16,271166,24858,0,684,FALSE,FALSE,FALSE,19,"3pm to 12am","Monday","2"
2022-08-31,"TWICE Queen of Hearts Live Clip","TWICE","Music",2022-08-29 15:00:02,2515841,311202,0,18218,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","2"
2022-08-31,"REVEALING MY NEW HAIR COLOR!","A&B Things","People and Blogs",2022-08-29 21:25:46,207995,7080,0,344,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2022-08-31,"AMD Premiere: together we advance_PCs","AMD","Science and Technology",2022-08-29 23:00:11,354579,16873,0,2346,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","1"
2022-08-31,"Why is Saints Row Getting SO MUCH HATE?","gameranx","Gaming",2022-08-29 20:38:44,728304,28004,0,4609,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2022-08-31,"A Day On The Course With Chris Pratt | Bryson DeChambeau","Bryson DeChambeau","Sports",2022-08-29 20:21:06,238856,8680,0,939,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2022-08-31,"Lil Tecca - Treesha (Official Music Video)","Lil Tecca","Music",2022-08-29 21:00:09,236974,30340,0,1791,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2022-08-31,"2022 VMAs FASHION ROAST (why are red carpets so boring now?)","HauteLeMode","Education",2022-08-29 22:26:31,225564,8997,0,739,FALSE,FALSE,FALSE,22,"3pm to 12am","Monday","1"
2022-08-31,"King Kenny's Honest Thoughts On Our Fight.. (POST FIGHT REACTION)","FaZe Sensei","People and Blogs",2022-08-29 17:40:56,859637,50470,0,1626,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","2"
2022-08-31,"Have We Finally Found History's Most Hunted Artefact?","Thoughty2","Education",2022-08-29 17:26:42,261770,14819,0,1120,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","2"
2022-08-31,"Faster with Finnegan S2 Ep1 FULL EPISODE - Can Our '78 Ford Beat a NASCAR Driver? | MotorTrend","MotorTrend Channel","Autos and Vehicles",2022-08-29 21:30:01,121839,4478,0,388,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2022-08-31,"Nick Kyrgios vs. Thanasi Kokkinakis Highlights | 2022 US Open Round 1","US Open Tennis Championships","Sports",2022-08-30 05:15:00,530384,5748,0,521,FALSE,FALSE,FALSE,5,"12am to 8am","Tuesday","1"
2022-08-31,"I Destroyed the BIGGEST BOAT In From The Depths","martincitopantsLIVE","People and Blogs",2022-08-29 10:48:26,584779,44106,0,1379,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","2"
2022-08-31,"100% Of People Failed ESCAPE This Prison..","SeaWattgaming","Gaming",2022-08-28 21:29:03,507874,15455,0,1371,FALSE,FALSE,FALSE,21,"3pm to 12am","Sunday","2"
2022-09-01,"The Youtube issues get worse","jacksepticeye","Entertainment",2022-08-31 15:00:11,2933967,250465,0,11347,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","1"
2022-09-01,"Latto - It's Givin (Official Video)","LattoVEVO","Music",2022-08-31 16:00:10,338386,33889,0,2001,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","1"
2022-09-01,"My Secret Identity | Ep. 9 | Minecraft Empires S2 1.19","LDShadowLady","Gaming",2022-08-31 16:15:03,678129,54949,0,4201,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","1"
2022-09-01,"Quando Rondo x NBA YoungBoy - Give Me A Sign (Official Audio)","Quando Rondo","Music",2022-08-30 22:00:33,881677,83332,0,5463,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2022-09-01,"Game Theory: Don't BREATHE! (Poppy Playtime Chapter 3)","The Game Theorists","Gaming",2022-08-30 19:05:51,2772761,182836,0,7322,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-09-01,"World's Highest Jumping Robot","Veritasium","Education",2022-08-31 13:00:16,1756228,70172,0,2896,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","1"
2022-09-01,"Yungeen Ace - Rekindle 23 (Official Music Video)","Yungeen Ace","Music",2022-08-30 19:00:10,527472,47508,0,3056,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-09-01,"I Survived 100 Days of Real Life in Minecraft","Branzy","Gaming",2022-08-30 19:00:11,809382,30097,0,1292,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-09-01,"The Mystery of Vincent Van Gogh's Death","Wendigoon","Entertainment",2022-08-30 18:35:14,526893,45383,0,2510,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2022-09-01,"I Remember","Kane Pixels","Film and Animation",2022-08-31 02:56:25,813018,82789,0,6729,FALSE,FALSE,FALSE,2,"12am to 8am","Wednesday","1"
2022-09-01,"Big Scarr - First Time In Vegas [Official Music Video]","Big Scarr","Music",2022-08-30 16:00:26,281503,24293,0,1044,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","2"
2022-09-01,"How SUBWAY is Taking Over Korea","Johnny Harris","Entertainment",2022-08-31 12:00:16,377953,19363,0,1770,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2022-09-01,"The Haters Guide to the 2022 NFL Season: AFC Edition","UrinatingTree","Sports",2022-08-30 21:06:58,233996,11605,0,899,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","1"
2022-09-01,"Film Theory: This Is The Scariest YouTube Channel (Boisvert)","The Film Theorists","Film and Animation",2022-08-30 18:05:20,1442255,111131,0,5444,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2022-09-01,"Billlie | 'RING ma Bell (what a wonderful world)' M/V","Billlie","Entertainment",2022-08-31 08:59:56,8550216,108959,0,6286,FALSE,FALSE,FALSE,8,"8am to 3pm","Wednesday","1"
2022-09-01,"Can You Beat The Hardest Minecraft 1.19 Escape Room?","Wifies","Gaming",2022-08-30 18:15:00,318107,17352,0,749,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2022-09-01,"Inside Nate Berkus & Jeremiah Brent's Newly Renovated Home | Open Door | Architectural Digest","Architectural Digest","Entertainment",2022-08-31 12:00:02,266896,9354,0,554,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2022-09-01,"P5S Guide - Pandaemonium Abyssos Fifth Circle Savage (Proto-Carbuncle)","Hector Hectorson - Hector Lectures","Gaming",2022-08-30 22:12:25,150498,3417,0,161,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2022-09-01,"The Mystery Of The 2,000-Year-Old Tools Frozen In The Yukon | Secrets From The Ice | Timeline","Timeline - World History Documentaries","Education",2022-08-30 21:00:19,142434,2913,0,257,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","1"
2022-09-01,"PSY - 'That That (prod. & feat. SUGA of BTS)' Live Performance w/ SUGA at PSY 흠뻑쇼 2022 (SUMMER SWAG)","officialpsy","Music",2022-08-31 12:00:01,908257,153585,0,5384,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2022-09-01,"Honest Trailers | Top Gun: Maverick","Screen Junkies","Film and Animation",2022-08-30 17:00:33,854894,37512,0,2360,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","2"
2022-09-01,"DEJI LOOKED BETTER THAN KSI! | MISFITS BOXING REACTION","VIDDAL","Entertainment",2022-08-30 19:00:00,592679,35119,0,1587,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-09-01,"OVERNIGHT in HAUNTED ABANDONED HOSPITAL | Indiana State Sanatorium","OVERNIGHT","Entertainment",2022-08-30 20:34:26,213193,12040,0,1058,FALSE,FALSE,FALSE,20,"3pm to 12am","Tuesday","1"
2022-09-01,"When Action scenes shake the camera too much","Steven He","Comedy",2022-08-30 22:39:54,684742,63498,0,3097,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2022-09-01,"Austin McBroom And AnEsonGib Get Heated During Sit-Down Interview | TMZ Sports","TMZSports","Sports",2022-08-30 17:30:08,591579,16871,0,1791,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","2"
2022-09-01,"I Was Invited To Cannes Film Festival","CaseyNeistat","People and Blogs",2022-08-30 20:04:08,534570,37570,0,3330,FALSE,FALSE,FALSE,20,"3pm to 12am","Tuesday","1"
2022-09-01,"By The Numbers | Tom Cruise","Fandom Entertainment","Entertainment",2022-08-30 15:55:40,77342,3394,0,115,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","2"
2022-09-01,"God Of War Ragnarök | Exclusive Cover Reveal Trailer","Game Informer","Gaming",2022-08-30 23:07:02,330241,12333,0,789,FALSE,FALSE,FALSE,23,"3pm to 12am","Tuesday","1"
2022-09-01,"STILL SOFTISH PT 2...","Josh Richards","Comedy",2022-08-30 22:00:12,194843,10446,0,212,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2022-09-01,"Malú Trevejo - Tu Lo Tienes (feat. YOVNGCHIMI) [Official Music Video]","Malu Trevejo","Music",2022-08-30 19:00:11,139782,12034,0,493,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-09-01,"SimCity, Island Start.","ambiguousamphibian","Gaming",2022-08-30 14:46:10,419015,29360,0,942,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","2"
2022-09-01,"So I Added Multiplayer to my Backrooms Game...","Fancy","Entertainment",2022-08-29 18:00:11,641239,40622,0,4617,FALSE,FALSE,FALSE,18,"3pm to 12am","Monday","3"
2022-09-01,"It's Corn - Songify This ft. Tariq and Recess Therapy","schmoyoho","Comedy",2022-08-28 20:15:08,1129908,50136,0,1948,FALSE,FALSE,FALSE,20,"3pm to 12am","Sunday","3"
2022-09-01,"Sin Fin Ft Justin Timberlake - Teaser","Romeo Santos","Music",2022-08-29 23:20:03,115572,8210,0,588,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","2"
2022-09-01,"0 Players Have EVER Escaped This Prison Alive..","SeaWattgaming","Gaming",2022-08-28 21:29:03,590949,17291,0,1491,FALSE,FALSE,FALSE,21,"3pm to 12am","Sunday","3"
2022-09-01,"Learning 24 Minecraft Skills in 24 Hours!","Dom","Gaming",2022-08-27 12:00:38,958206,19101,0,1139,FALSE,FALSE,FALSE,12,"8am to 3pm","Saturday","5"
2022-09-02,"Nicki Minaj - Super Freaky Girl (Official Music Video)","Nicki Minaj","Music",2022-09-01 19:00:08,1943961,291139,0,27112,FALSE,FALSE,FALSE,19,"3pm to 12am","Thursday","1"
2022-09-02,"“We Cry Together” - A Short Film","Kendrick Lamar","People and Blogs",2022-09-01 17:01:05,1006759,109227,0,6519,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","1"
2022-09-02,"Finding out I'm PREGNANT! Again!","The Herberts","People and Blogs",2022-09-01 16:03:16,1094658,43813,0,2248,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-09-02,"Clash Fest Begins!","Clash of Clans","Gaming",2022-09-01 08:00:15,4558896,180419,0,4194,FALSE,FALSE,FALSE,8,"8am to 3pm","Thursday","1"
2022-09-02,"why i took a break + what's next for me","Pokimane","People and Blogs",2022-09-01 18:15:11,471340,29632,0,2142,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","1"
2022-09-02,"Balming Tiger - 섹시느낌 SEXY NUKIM (feat. RM of BTS) Official M/V","Balming Tiger","Music",2022-09-01 09:00:13,2655362,689979,0,108770,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2022-09-02,"using AI to write a youtube video","Drew Gooden","Comedy",2022-08-31 18:31:13,1522077,119874,0,8029,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-09-02,"NBA 2K23: MyCAREER","NBA 2K","Gaming",2022-09-01 14:00:23,314684,17333,0,1989,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","1"
2022-09-02,"VIRAL VIDEOS that are actually good","LazarLazar","Gaming",2022-08-31 23:47:55,1440986,89355,0,2945,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-09-02,"Minecraft Social Experiment: Boomers v Zoomers","Wilbur Soot","Gaming",2022-08-31 20:01:37,850813,101609,0,4759,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","1"
2022-09-02,"Worst Case Scenario: Pilot (w/@SumitoMedia)","Incognito Mode","Comedy",2022-09-01 02:25:52,673450,58752,0,2578,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2022-09-02,"HER NURSERY IS DONE! + NESTING!","Les Do Makeup","Howto and Style",2022-09-01 00:10:06,340166,18881,0,977,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-09-02,"Pierce The Veil - Pass The Nirvana (Official Lyric Video)","Pierce The Veil","Music",2022-09-01 04:00:31,191576,27156,0,3018,FALSE,FALSE,FALSE,4,"12am to 8am","Thursday","1"
2022-09-02,"I Made Your Stupid Minecraft Ideas","Mysticat","Gaming",2022-09-01 02:53:50,537646,31082,0,1839,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2022-09-02,"The Most Messed Up Transformers Movie","The Cosmonaut Variety Hour","Entertainment",2022-09-01 01:17:23,378955,32077,0,2452,FALSE,FALSE,FALSE,1,"12am to 8am","Thursday","1"
2022-09-02,"Halo Infinite |  Update – September 2022","HALO","Gaming",2022-09-01 15:00:10,172494,8339,0,4811,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","1"
2022-09-02,"Serena Williams vs. Anett Kontaveit Highlights | 2022 US Open Round 2","US Open Tennis Championships","Sports",2022-09-01 03:25:36,634587,7187,0,902,FALSE,FALSE,FALSE,3,"12am to 8am","Thursday","1"
2022-09-02,"See Edwin Diaz take the mound for the Mets to the live sounds of Timmy Trumpet at Citi Field | SNY","SNY","Sports",2022-09-01 01:54:02,175787,3568,0,459,FALSE,FALSE,FALSE,1,"12am to 8am","Thursday","1"
2022-09-02,"GloRilla - Blessed (Official Audio)","GloRillaVEVO","Music",2022-08-31 16:00:09,289410,16566,0,1456,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","2"
2022-09-02,"Bigger Than Me","Louis Tomlinson - Topic","Music",2022-09-01 13:03:30,634912,156388,0,0,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2022-09-02,"Why Geography Makes The US Insanely OP","RealLifeLore","Education",2022-08-31 16:09:46,870000,37552,0,5680,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","2"
2022-09-02,"Gorillaz - New Gold ft. Tame Impala & Bootie Brown (Official Visualiser)","Gorillaz","Music",2022-08-31 17:21:40,1358864,134624,0,4626,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2022-09-02,"Instagram Hates Its Users","Jarvis Johnson","Comedy",2022-08-31 18:35:40,315531,26041,0,1971,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-09-02,"Doechii & SZA - Persuasive (Official Video)","IamdoechiiVEVO","Music",2022-09-01 16:00:10,100189,15162,0,694,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-09-02,"Baseball Has a Steroid Problem... Again","Baseball Doesn't Exist","Sports",2022-08-31 21:23:42,515834,15659,0,1713,FALSE,FALSE,FALSE,21,"3pm to 12am","Wednesday","1"
2022-09-02,"Check out Grafaiai, a very territorial Pokémon! | Pokémon Scarlet and Pokémon Violet","The Official Pokémon YouTube channel","Gaming",2022-09-01 13:30:33,791903,31688,0,3124,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2022-09-02,"UNHhhh ep 186 - Reactions","WOWPresents","Entertainment",2022-08-31 19:00:02,565489,37028,0,1161,FALSE,FALSE,FALSE,19,"3pm to 12am","Wednesday","2"
2022-09-02,"AFTER BIRTH HOSPITAL VLOG| First Days with our Newborn Twins, C-Section Recovery, NICU Stay & More","Nazanin Kavari","Howto and Style",2022-08-31 22:18:16,258294,19067,0,1482,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"Shannon Sharpe Calls Aaron Rodgers A Prick After Rogan Interview | Pat McAfee Reacts","The Pat McAfee Show","Sports",2022-08-31 22:00:01,976629,10633,0,2634,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"OTF Gaming Presents: The Trenches","Lil Durk","Music",2022-08-31 22:00:12,391192,24681,0,1869,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"Someone Opened The Warden's Portal..","DanTDM","Gaming",2022-08-31 17:00:27,1345687,57316,0,3562,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2022-09-02,"I FIXED MY HAIRLINE!","Agent 00","Entertainment",2022-08-31 22:31:09,241359,12798,0,702,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"All Stretch Armstrongs Have the Same Weakness at 2000FPS - The Slow Mo Guys","The Slow Mo Guys","Entertainment",2022-08-31 16:07:39,669115,49189,0,2523,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","2"
2022-09-02,"Wisin, Natti Natasha, Los Legendarios - Tiempo (Official Video)","Wisin","Music",2022-08-31 23:00:12,827299,37866,0,5335,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-09-02,"Winning a Crown in EVERY FALL GUYS RIP OFF","Socksfor2","Gaming",2022-08-31 20:26:35,720397,22565,0,1216,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","1"
2022-09-02,"Liverpool v. Newcastle United | PREMIER LEAGUE HIGHLIGHTS | 8/31/2022 | NBC Sports","NBC Sports","Sports",2022-08-31 22:50:37,661097,8236,0,1015,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"Manè, Musiala & Tel score | Viktoria Köln vs. FC Bayern München 0-5 | Highlights | DFB-Pokal Round 1","German Football","Sports",2022-08-31 22:11:34,1824922,32044,0,706,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"The Most Toxic Wii Tournament Ever","anthpo","Entertainment",2022-08-31 22:00:50,199466,21368,0,569,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"Manchester City v. Nottingham Forest | PREMIER LEAGUE HIGHLIGHTS | 8/31/2022 | NBC Sports","NBC Sports","Sports",2022-08-31 22:25:06,805057,11989,0,1160,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-09-02,"Try Guys Make Hand Pulled Noodles with No Recipe","The Try Guys","Comedy",2022-08-31 15:00:38,1016287,52117,0,2060,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2022-09-02,"MOVING into my COLLEGE APARTMENT part 1","Kesley Jade","People and Blogs",2022-08-31 20:00:02,129841,4537,0,195,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","1"
2022-09-02,"Roommates Visit My Hometown","Kelly Wakasa","Entertainment",2022-08-31 18:45:18,217332,17886,0,653,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-09-02,"YOU HAVE 1 MINUTE TO SPEND $20,000!","Miniminter","Entertainment",2022-08-31 15:55:31,996692,70841,0,1184,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2022-09-02,"TOULOUSE FC - PARIS SAINT-GERMAIN (0 - 3) - Highlights - (TFC - PSG) / 2022-2023","Ligue 1 Uber Eats Official","Sports",2022-09-01 00:12:11,1108078,26128,0,851,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-09-02,"Why Japan Still BANS Foreigners After 2 Years","Abroad in Japan","Entertainment",2022-08-31 23:21:31,698225,46030,0,3558,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-09-02,"Grafaiai makes its mark! | Pokémon Scarlet & Pokémon Violet","The Official Pokémon YouTube channel","Gaming",2022-09-01 13:00:51,1095234,41694,0,2727,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2022-09-02,"HIGHLIGHTS: Liverpool 2-1 Newcastle Utd | Dramatic last-gasp volley from Carvalho","Liverpool FC","Sports",2022-08-31 23:00:09,4104237,81619,0,2664,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-09-02,"Season 1 Episode 3 Preview | House of the Dragon (HBO)","GameofThrones","People and Blogs",2022-08-29 02:00:10,2481477,45650,0,3461,FALSE,FALSE,FALSE,2,"12am to 8am","Monday","4"
2022-09-03,"The First Punic War - OverSimplified (Part 2)","OverSimplified","Education",2022-09-02 19:45:08,1678863,141522,0,8642,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","1"
2022-09-03,"The First Punic War - OverSimplified (Part 1)","OverSimplified","Education",2022-09-02 19:15:10,2516310,217066,0,17371,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","1"
2022-09-03,"Residente - Cosquillita","Residente","Music",2022-09-02 04:10:21,5991775,551457,0,96399,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-09-03,"Lil Baby - Detox (Official Video)","Lil Baby Official 4PF","Entertainment",2022-09-02 04:48:56,1144244,80785,0,4313,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-09-03,"My Best LIGHTSABER Yet! (STRONTIUM PLASMA 4500°)","Hacksmith","Science and Technology",2022-09-02 20:00:06,935925,62132,0,3892,FALSE,FALSE,FALSE,20,"3pm to 12am","Friday","0"
